ts_norm1 G1 Narrow {Start Time of Norm. Analysis} [Europe/London],Δt_norm1 G1 Narrow/s {Duration of Norm. Analysis},U_trms1 G2 Wide/V {RMS of U},U_trms2 G2 Wide/V {RMS of U},U_trms3 G2 Wide/V {RMS of U},I_trms1 G2 Wide/A {RMS of I},I_trms2 G2 Wide/A {RMS of I},I_trms3 G2 Wide/A {RMS of I},I_dc1 G1 Wide/A {DC Value of I},U_dc1 G1 Wide/V {DC Value of U},P_AC_{scr},P_DC_{scr},P_mech_{scr},SPEED_{scr},Speed,Torque_{scr},Loss_inv_{scr},Loss_mtr_{scr},Loss_sys_{scr},Eff_sys_{scr},Eff_mtr_{scr}
44301.81,0.01,99.14,98.89,99.17,76.9,77.68,76.25,-80.05,223.81,-18324.8,-17918.5,-19337.5,0,-4024.7,45.88,406.28,1012.71,1419,92.66,94.76
44301.81,0.01,99.46,99.27,99.38,77.75,78.1,76.66,-81.7,224.12,-18683.9,-18314.6,-23379.7,0,-4040.09,55.26,369.31,4695.78,5065.1,78.34,79.92
44301.81,0.01,98.94,98.95,99.17,77.65,78.32,77.06,-80.82,224.11,-18466.6,-18119.1,-21644.8,0,-4027.02,51.33,347.55,3178.14,3525.69,83.71,85.32
44301.81,0.01,99.19,99.16,99.5,77.5,78.12,76.73,-81.18,224.23,-18583.3,-18206.3,-20798,0,-3994.16,49.72,377.01,2214.66,2591.67,87.54,89.35
44301.81,0.01,99.78,99.58,99.71,77.38,77.89,76.36,-82.16,224.61,-18819.8,-18459.1,-22366.5,0,-3995.53,53.46,360.73,3546.69,3907.41,82.53,84.14
44301.81,0.01,99.17,99.18,99.38,77.41,78.35,77.32,-81.03,224.46,-18549.6,-18192.2,-22394.8,0,-3999.19,53.47,357.4,3845.14,4202.55,81.23,82.83
44301.81,0.01,99.24,99,99.32,76.72,77.36,76.33,-79.84,224.3,-18305.2,-17910.8,-19943.3,0,-4010.29,47.49,394.44,1638.1,2032.55,89.81,91.79
44301.81,0.01,99.3,99.36,99.54,77.76,78.55,76.85,-82,224.32,-18745.8,-18398.9,-22657.3,0,-4008.98,53.97,346.98,3911.5,4258.47,81.2,82.74
44301.81,0.01,99.18,99.21,99.35,77.75,78.66,77.6,-81.84,224.23,-18727.4,-18356.1,-22353.3,0,-3997.38,53.4,371.35,3625.89,3997.24,82.12,83.78
44301.81,0.01,99.48,99.12,99.48,76.62,77.8,76.22,-80.47,224.24,-18466.7,-18047.4,-20057.9,0,-4012.66,47.73,419.22,1591.29,2010.51,89.98,92.07
44301.81,0.01,99.14,99.15,99.18,77.48,78.05,76.49,-80.59,223.95,-18417.8,-18051.1,-22814.4,0,-4008.68,54.35,366.73,4396.59,4763.32,79.12,80.73
44301.81,0.01,98.84,98.96,99,78.16,78.49,77.13,-81.19,223.7,-18525.7,-18166.9,-22280.4,0,-3997.58,53.22,358.78,3754.74,4113.52,81.54,83.15
44301.81,0.01,99.07,98.97,99.22,77.38,77.92,76.52,-80.41,223.86,-18404.8,-18003.5,-19103.3,0,-4011.61,45.47,401.3,698.46,1099.76,94.24,96.34
44301.81,0.01,99.47,99.43,99.55,77.22,77.87,76.53,-82.16,223.97,-18768.5,-18405.4,-23021.7,0,-3996.34,55.01,363.03,4253.2,4616.23,79.95,81.53
44301.81,0.01,98.88,98.81,99.09,77.85,78.32,77.24,-81.07,223.6,-18501,-18132.8,-22660.7,0,-3994.8,54.17,368.14,4159.73,4527.87,80.02,81.64
44301.81,0.01,99.06,98.93,99.19,76.61,77.66,76.09,-79.57,223.72,-18219.7,-17805.4,-19298,0,-3995.99,46.12,414.28,1078.32,1492.6,92.27,94.41
44301.81,0.01,99.37,99.28,99.58,77.71,78.48,77.04,-82.62,223.95,-18879.3,-18507.9,-22815.5,0,-3997.86,54.5,371.44,3936.16,4307.6,81.12,82.75
44301.81,0.01,99.1,99,99.24,77.86,78.4,77.35,-81.72,223.84,-18664.1,-18295.7,-23435.9,0,-3997.03,55.99,368.33,4771.79,5140.13,78.07,79.64
44301.81,0.01,99.13,98.96,99.36,77.04,77.73,76.71,-80.63,223.82,-18419.8,-18050.6,-19094.6,0,-4023.48,45.32,369.19,674.79,1043.97,94.53,96.47
44301.81,0.01,99.37,99.25,99.42,77.81,78.53,77.08,-82.37,224.01,-18847.6,-18457,-23112.4,0,-3996.39,55.23,390.6,4264.72,4655.31,79.86,81.55
44301.81,0.01,99.02,98.91,99.27,77.23,78.16,76.88,-80.86,223.92,-18485.7,-18109.8,-22121.9,0,-3999.64,52.82,375.86,3636.19,4012.06,81.86,83.56
44301.81,0.01,99.42,99.3,99.42,77.05,77.16,75.98,-80.98,223.91,-18535.8,-18136.3,-19884.2,0,-3993.99,47.54,399.43,1348.42,1747.84,91.21,93.22
44301.81,0.01,99.41,99.35,99.49,77.95,78.18,77.03,-82.58,223.97,-18893,-18501,-23219.2,0,-3995.66,55.49,391.99,4326.23,4718.22,79.68,81.37
44301.81,0.01,98.7,98.58,99.01,77.82,78.56,77.4,-80.01,223.72,-18275.9,-17902,-21721.2,0,-4026.58,51.51,373.93,3445.24,3819.17,82.42,84.14
44301.81,0.01,99.51,99.21,99.21,76.95,77.11,75.97,-80.33,224,-18367.7,-17997.3,-21418.5,0,-3998.05,51.16,370.45,3050.75,3421.2,84.03,85.76
44301.81,0.01,98.92,99.05,99.19,78,78.59,77.31,-81.57,223.85,-18622.4,-18264.5,-21074.7,0,-3994.7,50.38,357.92,2452.3,2810.22,86.67,88.36
44301.81,0.01,98.94,98.82,98.88,77.26,77.5,76.62,-79.25,223.83,-18148.5,-17741,-20879.5,0,-4024.67,49.54,407.56,2730.96,3138.51,84.97,86.92
44301.81,0.01,99.41,99.27,99.39,77.45,77.75,76.21,-81.21,224.05,-18590.8,-18198.8,-22810.7,0,-4012.02,54.29,391.96,4219.94,4611.9,79.78,81.5
44301.81,0.01,98.82,98.9,99.04,78.01,78.56,77.35,-80.74,223.96,-18446.4,-18087.7,-21704.1,0,-4012.8,51.65,358.67,3257.69,3616.37,83.34,84.99
44301.81,0.01,99.15,99.01,99.27,77.23,78,76.87,-80.79,224.08,-18508.5,-18105.4,-19643.9,0,-4008.18,46.8,403.11,1135.36,1538.47,92.17,94.22
44301.81,0.01,99.87,99.74,99.69,77.37,77.77,76.29,-82.42,224.56,-18903.1,-18512.9,-23922.9,0,-4014.03,56.91,390.2,5019.83,5410.03,77.39,79.02
44301.81,0.01,99.03,99.09,99.21,77.9,78.43,77.27,-81.04,224.31,-18526.1,-18181.5,-20638.6,0,-4041.01,48.77,344.57,2112.48,2457.05,88.09,89.76
44301.81,0.01,99.46,99.19,99.37,76.53,77.03,75.93,-80.14,224.27,-18383.6,-17975.6,-22774.3,0,-4009.86,54.24,408.08,4390.61,4798.69,78.93,80.72
44301.81,0.01,99.35,99.21,99.45,78.07,78.61,77.25,-82.19,224.12,-18814.4,-18423.7,-22202.3,0,-4024.4,52.68,390.7,3387.88,3778.57,82.98,84.74
44301.81,0.01,98.8,99.29,99.57,77.39,78.53,77.07,-81.13,224.18,-18622.3,-18192.8,-20107.4,0,-3996,48.05,429.47,1485.15,1914.62,90.48,92.61
44301.81,0.01,99.9,99.3,99.42,77.04,77,75.88,-81.91,224.35,-18707.5,-18381,-23056.2,0,-3998.86,55.06,326.49,4348.73,4675.22,79.72,81.14
44301.81,0.01,99.24,99.19,99.49,77.56,78.31,76.75,-81.57,224.1,-18635.7,-18284.2,-21093.8,0,-4010.22,50.23,351.41,2458.17,2809.58,86.68,88.35
44301.81,0.01,99.07,98.96,99.08,77.28,77.55,76.53,-79.77,223.91,-18235.9,-17865,-23167.6,0,-4014.04,55.12,370.96,4931.65,5302.61,77.11,78.71
44301.81,0.01,99.27,99.26,99.42,77.75,78.29,76.96,-81.64,224.18,-18711,-18307.1,-19867.4,0,-3995.91,47.48,403.92,1156.39,1560.31,92.15,94.18
44301.81,0.01,99.24,99.16,99.47,77.39,78.24,76.8,-81.37,224.14,-18593.9,-18242,-23664.6,0,-3999.21,56.51,351.92,5070.71,5422.63,77.09,78.57
44301.81,0.01,99.39,99.29,99.4,76.89,77.43,76.16,-80.82,224.14,-18474.2,-18119.9,-19329.2,0,-4011.93,46.01,354.25,855.06,1209.31,93.74,95.58
44301.81,0.01,99.17,99.2,99.38,78,78.74,77.17,-82.09,224.06,-18771,-18397.7,-24180.8,0,-4009.5,57.59,373.31,5409.78,5783.09,76.08,77.63
44301.81,0.01,98.85,98.75,98.93,76.98,77.59,76.47,-79.16,223.79,-18073.7,-17717.9,-20354.2,0,-3997.4,48.62,355.88,2280.49,2636.37,87.05,88.8
44301.81,0.01,99.48,99.45,99.45,77.64,77.72,76.55,-82.02,224.13,-18754.5,-18387.8,-20058.3,0,-3997.69,47.91,366.71,1303.82,1670.53,91.67,93.5
44301.81,0.01,99.1,99.12,99.31,77.87,78.64,77.3,-82.02,223.94,-18733.6,-18371.6,-24238.3,0,-3994.5,57.94,362.01,5504.68,5866.69,75.8,77.29
44301.81,0.01,98.92,98.78,98.93,77.02,77.77,76.7,-79.42,223.78,-18163.1,-17774.9,-20506.8,0,-4010.48,48.83,388.18,2343.66,2731.84,86.68,88.57
44301.81,0.01,99.25,99.27,99.3,77.61,77.85,76.57,-81.28,223.94,-18576.6,-18204.9,-20357,0,-4011.07,48.46,371.69,1780.43,2152.12,89.43,91.25
44301.81,0.01,99.07,98.9,99.1,77.93,78.41,77.26,-80.98,223.9,-18532.9,-18134.7,-23612.3,0,-3998.2,56.4,398.21,5079.42,5477.63,76.8,78.49
44301.81,0.01,99.46,99.33,99.54,77.76,78.13,77.02,-82.24,224.18,-18787.7,-18440.3,-21495,0,-4009.22,51.2,347.38,2707.34,3054.72,85.79,87.4
44301.81,0.01,99.42,99.48,99.59,76.9,77.57,76.11,-81.48,224.3,-18657.5,-18280.5,-20224.5,0,-4024.33,47.99,377,1567.07,1944.07,90.39,92.25
44301.81,0.01,99.3,99.14,99.49,77.49,78.21,77.11,-81.53,224.14,-18662.3,-18277.9,-24180.1,0,-4012.13,57.55,384.4,5517.72,5902.12,75.59,77.18
44301.81,0.01,99.08,99.06,99.39,77.52,78.27,76.77,-81.14,224.17,-18575.3,-18190.7,-21301,0,-3996.93,50.89,384.64,2725.66,3110.3,85.4,87.2
44301.81,0.01,99.59,99.45,99.54,77.6,77.84,76.33,-81.98,224.3,-18768.2,-18392,-20760.9,0,-3995.42,49.62,376.17,1992.71,2368.88,88.59,90.4
44301.81,0.01,99.25,99.08,99.43,77.94,78.36,77.37,-81.8,224.22,-18749.7,-18345.7,-22930,0,-4025.29,54.4,403.93,4180.38,4584.3,80.01,81.77
44301.81,0.01,99.34,99.21,99.31,76.92,77.19,76.16,-79.96,224.27,-18353.2,-17937.2,-21648.9,0,-4012.95,51.52,415.98,3295.67,3711.65,82.86,84.78
44301.81,0.01,98.97,99.12,99.33,77.35,78.31,76.87,-81.08,224.04,-18518.4,-18169.5,-19541.6,0,-3994.26,46.72,348.92,1023.17,1372.1,92.98,94.76
44301.81,0.01,99.42,99.27,99.51,77.98,78.47,77.15,-82.52,224.08,-18878.8,-18497.3,-23740.2,0,-4009.68,56.54,381.5,4861.49,5242.99,77.92,79.52
44301.81,0.01,99.18,99.2,99.28,77.13,77.79,76.28,-80.43,224.11,-18409.2,-18029.7,-22440.1,0,-4012.01,53.41,379.53,4030.84,4410.36,80.35,82.04
44301.81,0.01,99.25,99.37,99.45,77.33,77.75,76.5,-81.39,224.14,-18612.3,-18246.7,-19550.2,0,-4026.3,46.37,365.61,937.85,1303.46,93.33,95.2
44301.81,0.01,99.12,99.07,99.25,78.09,78.29,77.17,-81.43,224,-18620,-18245.4,-23103.6,0,-4008.61,55.04,374.6,4483.68,4858.28,78.97,80.59
44301.81,0.01,99.14,99.14,99.34,76.8,77.68,76.26,-80.32,224.01,-18375.3,-17996.1,-21826.4,0,-3997.22,52.14,379.2,3451.12,3830.32,82.45,84.19
44301.81,0.01,99.49,99.45,99.55,77.34,77.66,76.81,-82.18,224.29,-18815.6,-18436.7,-19748.9,0,-4054.41,46.51,378.92,933.26,1312.18,93.36,95.27
44301.81,0.01,99.27,99.05,99.28,77.9,78.33,77.13,-81.57,224.12,-18672.3,-18286.8,-23914,0,-3995.64,57.15,385.58,5241.67,5627.25,76.47,78.08
44301.81,0.01,98.97,99.07,99.21,77.39,78.12,76.64,-80.37,224.04,-18367.4,-18010,-22126.7,0,-3996.57,52.87,357.37,3759.33,4116.7,81.39,83.01
44301.81,0.01,99.42,99.41,99.5,77.68,78.09,76.6,-81.85,224.3,-18729.2,-18363.2,-19709,0,-4024.69,46.76,366.03,979.8,1345.83,93.17,95.03
44301.81,0.01,99.31,99.07,99.35,77.4,78.07,76.98,-80.99,224.36,-18587.2,-18173,-22666,0,-3997.91,54.14,414.27,4078.79,4493.06,80.18,82
44301.81,0.01,99.73,99.52,99.69,76.61,77.38,76.15,-81.37,224.35,-18630.5,-18258.6,-20323,0,-3995.21,48.58,371.96,1692.47,2064.43,89.84,91.67
44301.81,0.01,99.25,99.2,99.5,78.07,78.75,77.3,-82.33,224.15,-18818.7,-18459.8,-23471.6,0,-4023.56,55.71,358.85,4652.93,5011.77,78.65,80.18
44301.81,0.01,99.08,98.88,99.27,77.71,78.42,77.18,-80.37,224.14,-18407,-18016.9,-21494.9,0,-4011.51,51.17,390.1,3087.94,3478.04,83.82,85.63
44301.81,0.01,99.54,99.42,99.51,76.77,77.25,76.06,-80.89,224.35,-18532.7,-18153.4,-20520,0,-4027.4,48.65,379.27,1987.26,2366.53,88.47,90.32
44301.81,0.01,99.24,99.17,99.18,77.9,78.04,76.88,-81.05,224.21,-18555.2,-18176.4,-22680.5,0,-3994.33,54.22,378.79,4125.32,4504.11,80.14,81.81
44301.81,0.01,98.92,98.87,99.19,77.06,77.62,76.68,-79.7,224.05,-18241.4,-17859.6,-22135.4,0,-4011.8,52.69,381.83,3893.97,4275.81,80.68,82.41
44301.81,0.01,99.45,99.4,99.35,77.22,77.71,76.12,-81.02,224.19,-18547.5,-18168.5,-19808.6,0,-3997.1,47.32,379.03,1261.12,1640.16,91.72,93.63
44301.81,0.01,98.99,98.99,99.21,78.02,78.46,77.37,-81.15,224.08,-18548.8,-18188.7,-22139.6,0,-4010.9,52.71,360.08,3590.79,3950.88,82.15,83.78
44301.81,0.01,99.1,99.1,99.33,76.93,77.84,76.44,-80.71,224.06,-18465.7,-18088.7,-23086,0,-4038.03,54.59,377.08,4620.23,4997.32,78.35,79.99
44301.81,0.01,99.43,99.38,99.49,77.04,77.23,76.1,-80.63,224.24,-18464.8,-18084.2,-20126.7,0,-3996.18,48.09,380.6,1661.92,2042.52,89.85,91.74
44301.81,0.01,98.46,99.66,99.78,96.09,96.78,96.24,-100.72,225.65,-23305.8,-22763,-24783.7,0,-4010.92,59.01,542.82,1477.93,2020.75,91.85,94.04
44301.81,0.01,100.51,100.31,100.54,108.12,108.99,107.04,-116.09,229.65,-27231.2,-26676.7,-28006.8,0,-4003.13,66.81,554.59,775.59,1330.18,95.25,97.23
44301.81,0.01,101.12,101.2,101.33,108.35,109.57,107.32,-118.15,230.21,-27773.2,-27213.9,-32438.3,0,-3982.37,77.78,559.32,4665.12,5224.43,83.89,85.62
44301.81,0.01,100.16,100.52,100.65,108.43,109.94,107.81,-116.46,229.88,-27354.7,-26788.2,-33841.6,0,-3992.13,80.95,566.56,6486.91,7053.46,79.16,80.83
44301.81,0.01,101.07,101.04,101.21,107.5,108.74,106.42,-116.39,230.15,-27389.4,-26806.7,-30014.8,0,-4017.55,71.34,582.68,2625.37,3208.05,89.31,91.25
44301.81,0.01,100.69,100.77,100.97,108.88,109.96,107.71,-117.59,229.7,-27588.6,-27034.5,-33417.3,0,-4029.31,79.2,554.13,5828.67,6382.8,80.9,82.56
44301.81,0.01,100.34,100.61,100.69,108.2,109.72,107.39,-117.53,229.07,-27478.4,-26940.3,-30800,0,-4013.93,73.27,538.04,3321.59,3859.63,87.47,89.22
44301.81,0.01,100.86,100.98,101.06,108.36,109.26,107.08,-119.31,228.24,-27783.6,-27257.9,-29003.4,0,-4011.02,69.05,525.7,1219.88,1745.58,93.98,95.79
44301.81,0.01,99.65,99.86,100.02,108.3,109.64,107.27,-118.64,226.58,-27456.7,-26896.8,-30834,0,-4011.47,73.4,559.92,3377.35,3937.27,87.23,89.05
44301.81,0.01,99.61,99.68,99.84,107.97,109,106.72,-119.04,225.33,-27370.7,-26840.6,-31977.3,0,-4036.22,75.66,530.12,4606.58,5136.7,83.94,85.59
44301.81,0.01,99.69,99.53,99.74,108.17,109.1,106.95,-119.7,224.55,-27445.9,-26903.4,-30432.7,0,-4010.27,72.47,542.48,2986.82,3529.3,88.4,90.19
44301.81,0.01,99.37,99.72,99.79,108.65,109.83,107.79,-120.51,224.16,-27597.4,-27038.5,-31929.1,0,-4026.59,75.72,558.95,4331.68,4890.62,84.68,86.43
44301.81,0.01,99.15,99.14,99.4,107.73,108.55,106.45,-118.64,223.9,-27139.9,-26581,-30840.4,0,-4012.96,73.39,558.9,3700.44,4259.33,86.19,88
44301.81,0.01,99.62,99.41,99.6,108.33,108.9,107.02,-120.3,223.66,-27478.3,-26929.7,-30023.2,0,-3994.95,71.77,548.61,2544.89,3093.5,89.7,91.52
44301.81,0.01,98.63,98.92,99.04,108.77,109.33,107.45,-119.64,223.25,-27265.4,-26729.8,-30470.4,0,-3996.7,72.8,535.58,3205.06,3740.64,87.72,89.48
44301.81,0.01,99.16,99.11,99.19,107.86,108.35,106.46,-119.01,223.44,-27170.2,-26611.5,-30241.5,0,-3997.18,72.25,558.74,3071.34,3630.08,88,89.84
44301.81,0.01,99.5,99.56,99.68,108.64,109.18,107.23,-121.1,223.38,-27636.3,-27075,-31349.4,0,-3995.31,74.93,561.38,3713.03,4274.41,86.37,88.16
44301.81,0.01,98.66,99.12,99.33,108.29,109.51,106.92,-119.86,223.36,-27317.9,-26794.1,-30791.8,0,-3995.39,73.59,523.75,3473.9,3997.65,87.02,88.72
44301.81,0.01,99.49,99.03,99.11,107.87,107.84,106.1,-118.33,223.83,-27060.2,-26505.6,-30921.5,0,-4014.12,73.56,554.59,3861.34,4415.93,85.72,87.51
44301.81,0.01,98.9,99.41,99.5,109.24,110.03,107.82,-120.17,223.98,-27476.9,-26940.4,-30792.3,0,-3999.56,73.52,536.47,3315.45,3851.92,87.49,89.23
44301.81,0.01,99.54,99.83,99.99,108.09,109.2,107.19,-120.32,224.39,-27551.2,-27020.7,-30248.3,0,-3995.21,72.3,530.5,2697.11,3227.61,89.33,91.08
44301.81,0.01,99.72,99.77,99.83,107.39,108.24,106.04,-119.07,224.56,-27314.1,-26757.6,-30740.2,0,-3994.81,73.48,556.52,3426.1,3982.61,87.04,88.85
44301.81,0.01,99.97,99.9,100.11,108.82,109.33,107.64,-120.71,224.85,-27705.5,-27166.4,-31598.2,0,-3997.14,75.49,539.09,3892.75,4431.84,85.97,87.68
44301.81,0.01,99.14,99.56,99.6,107.93,109.15,106.88,-118.63,224.86,-27276.1,-26693.2,-30446.8,0,-3999.05,72.7,582.88,3170.68,3753.56,87.67,89.59
44301.81,0.01,99.96,99.76,99.9,108.19,108.73,106.9,-119.68,225.01,-27518.7,-26950.2,-31118.1,0,-3993.62,74.41,568.45,3599.4,4167.85,86.61,88.43
44301.81,0.01,99.82,99.81,99.89,108.55,109,106.98,-119.68,224.88,-27498,-26937.9,-30365,0,-4010.64,72.3,560.11,2867.07,3427.18,88.71,90.56
44301.81,0.01,99.19,99.15,99.35,107.63,108.62,106.47,-118.08,224.83,-27021.5,-26564.6,-30642.5,0,-4011.64,72.94,456.84,3621.02,4077.87,86.69,88.18
44301.81,0.01,99.55,99.9,99.91,108.06,109.2,106.81,-119.48,224.85,-27489.8,-26884.5,-31371.2,0,-3997.51,74.94,605.26,3881.44,4486.7,85.7,87.63
44301.81,0.01,99.54,99.91,99.88,108.86,109.6,107.38,-120.16,224.9,-27582.7,-27048.6,-31290,0,-3995.27,74.79,534.1,3707.3,4241.41,86.44,88.15
44301.81,0.01,99.48,99.47,99.56,108.62,108.92,107.03,-118.93,224.97,-27312.7,-26772.8,-29036.5,0,-3996.11,69.39,539.93,1723.81,2263.74,92.2,94.06
44301.81,0.01,100.32,100.16,100.16,108.45,108.51,106.54,-119.94,225.36,-27619.2,-27050.2,-32863.7,0,-3997.05,78.51,569.04,5244.52,5813.56,82.31,84.04
44301.81,0.01,99.3,99.27,99.42,108.57,108.86,107.28,-118.29,224.82,-27185.7,-26616.2,-29619.9,0,-3996.17,70.78,569.52,2434.17,3003.69,89.86,91.78
44301.81,0.01,99.37,99.58,99.76,107.64,109.21,107,-119.26,224.8,-27351.9,-26829,-31174.9,0,-3994.77,74.52,522.98,3822.93,4345.9,86.06,87.74
44301.81,0.01,99.94,100.02,100.03,108.5,108.71,107.02,-120.36,224.87,-27658.7,-27084,-31741.2,0,-4011.19,75.57,574.68,4082.52,4657.19,85.33,87.14
44301.81,0.01,99.41,99.47,99.75,108.4,109.1,107.33,-119.04,224.74,-27337.6,-26778.3,-29770.6,0,-3999.23,71.09,559.25,2432.99,2992.23,89.95,91.83
44301.81,0.01,99.94,99.68,99.88,107.41,108.54,106.04,-118.98,224.86,-27288.8,-26772.7,-31486.7,0,-4012.19,74.94,516.12,4197.87,4713.98,85.03,86.67
44301.81,0.01,99.28,99.76,99.8,108.64,109.64,107.52,-120.14,224.6,-27589.8,-27001.9,-30446.3,0,-3995.3,72.77,587.9,2856.49,3444.38,88.69,90.62
44301.81,0.01,99.36,99.38,99.5,108.57,108.83,107.03,-118.52,224.5,-27227.3,-26630.9,-30699,0,-4011.12,73.09,596.38,3471.71,4068.1,86.75,88.69
44301.81,0.01,100.01,99.91,100.01,107.7,108.5,106.43,-120.13,224.78,-27483.7,-27024.4,-32452.2,0,-3999.08,77.49,459.24,4968.54,5427.79,83.27,84.69
44301.81,0.01,99.05,99.44,99.43,108.26,109.13,107.06,-118.81,224.42,-27297.8,-26682.4,-30088,0,-3994.8,71.92,615.43,2790.22,3405.65,88.68,90.73
44301.81,0.01,99.14,99.27,99.26,108.38,108.65,106.84,-118.2,224.33,-27104.2,-26540.5,-28824.6,0,-3996.4,68.88,563.65,1720.37,2284.03,92.08,94.03
44301.81,0.01,99.99,99.85,99.88,108.1,108.78,106.73,-120.31,224.69,-27536.4,-27053.3,-31265.3,0,-3996.86,74.7,483.12,3728.88,4212,86.53,88.07
44301.81,0.01,99.12,99.52,99.6,108.63,109.44,107.35,-119.38,224.49,-27428.3,-26819.2,-32090.8,0,-4012.16,76.38,609.07,4662.49,5271.57,83.57,85.47
44301.81,0.01,99.48,99.35,99.5,107.41,108.38,106.29,-118.11,224.37,-27101.8,-26524.3,-28697,0,-4010.33,68.33,577.48,1595.14,2172.63,92.43,94.44
44301.81,0.01,99.44,99.36,99.46,108.67,109.06,107.01,-119.51,224.32,-27384.1,-26829,-31763.4,0,-3996.27,75.9,555.09,4379.24,4934.33,84.47,86.21
44301.81,0.01,98.9,99.29,99.29,108.53,109.24,107.19,-118.75,224.4,-27207.7,-26666.4,-31080.1,0,-3998.53,74.23,541.37,3872.34,4413.71,85.8,87.54
44301.81,0.01,99.79,99.73,99.7,107.79,108.17,106.33,-118.97,224.49,-27314.6,-26731,-29885.1,0,-4039.68,70.64,583.61,2570.54,3154.14,89.45,91.4
44301.81,0.01,99.56,99.65,99.8,108.45,109.35,107.11,-120.39,224.36,-27549.5,-27034.2,-30789,0,-3993.92,73.62,515.28,3239.52,3754.8,87.8,89.48
44301.81,0.01,98.93,99.39,99.41,108.24,109.2,107.17,-118.83,224.21,-27250.8,-26662.7,-31429.4,0,-3996.69,75.09,588.08,4178.61,4766.69,84.83,86.7
44301.81,0.01,99.81,99.71,99.7,107.4,108.17,105.94,-118.8,224.5,-27245.6,-26693.7,-29659.3,0,-4016.83,70.51,551.89,2413.7,2965.58,90,91.86
44301.81,0.01,99.16,99.55,99.61,108.97,109.63,107.56,-120.11,224.33,-27512.5,-26967.4,-31616.6,0,-3997.12,75.53,545.18,4104.07,4649.25,85.29,87.02
44301.81,0.01,99.42,99.45,99.59,107.86,108.46,106.52,-118.8,224.43,-27235,-26680.5,-30948.3,0,-3995.57,73.97,554.5,3713.22,4267.72,86.21,88
44301.81,0.01,99.92,99.88,100.13,108.28,109.19,106.93,-120.27,224.59,-27619.5,-27037.1,-29552.8,0,-3995.46,70.63,582.4,1933.31,2515.71,91.49,93.46
44301.81,0.01,98.93,99.41,99.5,108.72,109.53,107.19,-119.5,224.36,-27363.3,-26831.4,-31115.1,0,-4012.55,74.05,531.83,3751.81,4283.65,86.23,87.94
44301.81,0.01,99.43,99.48,99.6,107.9,108.43,106.42,-119.13,224.29,-27291.4,-26738.7,-31776.1,0,-3994.53,75.96,552.66,4484.7,5037.36,84.15,85.89
44301.81,0.01,99.73,99.76,99.81,108.32,108.59,106.58,-119.64,224.46,-27434.6,-26878.6,-30309.8,0,-4010.41,72.17,556.06,2875.19,3431.25,88.68,90.51
44301.81,0.01,99.39,99.72,99.83,108.33,109.6,107.38,-120.2,224.66,-27578.3,-27022.7,-30340.7,0,-3996.67,72.49,555.57,2762.44,3318.01,89.06,90.9
44301.81,0.01,99.38,99.34,99.46,107.92,108.47,106.62,-118.31,224.57,-27148.4,-26589.4,-31079,0,-3998.72,74.22,559,3930.6,4489.6,85.55,87.35
44301.81,0.01,99.71,99.48,99.69,108.5,108.93,107.37,-119.63,224.49,-27420.7,-26879.2,-31510.1,0,-3994.42,75.33,541.45,4089.44,4630.88,85.3,87.02
44301.81,0.01,99.08,99.51,99.63,108.73,109.41,107.52,-119.83,224.48,-27463,-26917.1,-29733.6,0,-3996.36,71.05,545.87,2270.55,2816.42,90.53,92.36
44301.81,0.01,99.52,99.48,99.36,107.37,107.92,105.85,-117.72,224.69,-27000.6,-26471.6,-30418.1,0,-3997.53,72.66,528.96,3417.45,3946.42,87.03,88.77
44301.81,0.01,99.44,99.54,99.67,109.28,109.54,107.79,-120.29,224.43,-27554.4,-27023.4,-31006.2,0,-4012.04,73.8,531.05,3451.78,3982.83,87.15,88.87
44301.81,0.01,98.81,99.15,99.18,107.67,108.63,106.78,-117.72,224.29,-27001,-26419.5,-30830,0,-3994,73.71,581.53,3829.01,4410.53,85.69,87.58
44301.81,0.01,99.67,99.27,99.27,108.06,108.09,106.51,-118.54,224.45,-27154.7,-26627,-29728.3,0,-3995.72,71.05,527.71,2573.63,3101.33,89.57,91.34
44301.81,0.01,99.34,99.77,99.7,109.19,109.96,108.07,-120.17,224.51,-27605.3,-27003.6,-31214,0,-4012.44,74.29,601.74,3608.69,4210.43,86.51,88.44
44301.81,0.01,99.39,99.29,99.45,108.17,108.94,106.84,-119.15,224.58,-27283.3,-26779.2,-31630,0,-4009.72,75.33,504.09,4346.66,4850.74,84.66,86.26
44301.81,0.01,99.25,99.49,99.5,107.8,108.67,106.5,-118.39,224.46,-27195.5,-26592.4,-30094.5,0,-3996.12,71.92,603.09,2899.04,3502.13,88.36,90.37
44301.81,0.01,99.66,99.64,99.97,108.86,109.55,107.65,-120.35,224.72,-27609.9,-27070.8,-30041.9,0,-3996.87,71.78,539.07,2431.97,2971.04,90.11,91.9
44301.81,0.01,99.11,99.52,99.78,108.23,109.89,107.33,-119.76,224.63,-27447,-26921.3,-31870.5,0,-4027.47,75.57,525.77,4423.43,4949.2,84.47,86.12
44301.81,0.01,100.2,100.03,100.13,107.73,108.63,106.38,-120.37,224.72,-27624.1,-27070.1,-30671.8,0,-3993.5,73.34,553.98,3047.72,3601.7,88.26,90.06
44301.81,0.01,99.67,99.68,99.88,108.39,108.81,106.97,-119.84,224.43,-27467.4,-26918.7,-31253,0,-3996.11,74.68,548.69,3785.56,4334.25,86.13,87.89
